Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,segment
17638.00,283,2,842.40,1,3,3.00,13,at_Risk
17639.00,23,5,506.67,4,4,3.00,44,loyal_customers
17640.00,15,5,2547.28,5,4,5.00,54,champions
17642.00,65,3,1112.20,3,4,4.00,34,loyal_customers
17643.00,9,2,439.70,5,3,2.00,53,potential_loyalists
17644.00,30,9,3132.96,4,5,5.00,45,loyal_customers
17646.00,1,10,3141.40,5,5,5.00,55,champions
17647.00,305,2,198.60,1,3,1.00,13,at_Risk
17648.00,21,1,418.87,4,2,2.00,42,potential_loyalists
17649.00,105,2,710.40,2,3,3.00,23,at_Risk
17651.00,134,6,1758.52,2,5,4.00,25,cant_loose
17655.00,2,3,1013.54,5,4,4.00,54,champions
17657.00,66,1,126.00,3,2,1.00,32,about_to_sleep
17659.00,8,3,835.33,5,4,3.00,54,champions
17660.00,373,1,163.47,1,2,1.00,12,hibernating
17662.00,297,2,412.92,1,3,2.00,13,at_Risk
17663.00,53,10,3372.92,3,5,5.00,35,loyal_customers
17664.00,110,2,561.59,2,3,3.00,23,at_Risk
17665.00,129,1,563.10,2,2,3.00,22,hibernating
17666.00,113,3,1319.64,2,4,4.00,24,at_Risk
17667.00,71,4,1895.19,3,4,4.00,34,loyal_customers
17669.00,98,3,2735.63,2,4,5.00,24,at_Risk
17671.00,1,2,830.63,5,3,3.00,53,potential_loyalists
17672.00,53,5,2600.46,3,4,5.00,34,loyal_customers
17673.00,11,7,2604.46,5,5,5.00,55,champions
17674.00,4,1,300.66,5,2,2.00,52,potential_loyalists
17675.00,3,40,17885.32,5,5,5.00,55,champions
17676.00,2,5,1378.16,5,4,4.00,54,champions
17677.00,2,28,20329.68,5,5,5.00,55,champions
17678.00,239,1,301.65,1,2,2.00,12,hibernating
17679.00,157,5,1585.50,2,4,4.00,24,at_Risk
17680.00,19,2,313.05,4,3,2.00,43,potential_loyalists
17681.00,233,5,731.20,1,4,3.00,14,at_Risk
17682.00,4,6,1982.45,5,5,4.00,55,champions
17683.00,21,3,819.01,4,4,3.00,44,loyal_customers
17685.00,8,6,2751.64,5,5,5.00,55,champions
17686.00,59,2,2557.35,3,3,5.00,33,need_attention
17687.00,56,1,432.68,3,2,2.00,32,about_to_sleep
17688.00,29,1,304.20,4,2,2.00,42,potential_loyalists
17689.00,24,2,317.08,4,3,2.00,43,potential_loyalists
17690.00,2,8,2690.15,5,5,5.00,55,champions
17691.00,4,3,489.65,5,4,2.00,54,champions
17692.00,32,8,2234.86,4,5,5.00,45,loyal_customers
17694.00,147,2,1412.85,2,3,4.00,23,at_Risk
17695.00,30,3,980.70,4,4,3.00,44,loyal_customers
17696.00,18,19,5393.88,4,5,5.00,45,loyal_customers
17699.00,112,2,442.00,2,3,2.00,23,at_Risk
17700.00,17,10,4145.33,4,5,5.00,45,loyal_customers
17702.00,19,2,1319.67,4,3,4.00,43,potential_loyalists
17703.00,54,1,296.10,3,2,2.00,32,about_to_sleep
17705.00,91,2,260.38,2,3,2.00,23,at_Risk
17706.00,2,17,10245.49,5,5,5.00,55,champions
17707.00,12,6,456.90,5,5,2.00,55,champions
17708.00,38,2,620.85,3,3,3.00,33,need_attention
17709.00,106,4,533.56,2,4,3.00,24,at_Risk
17710.00,59,1,293.50,3,2,2.00,32,about_to_sleep
17713.00,18,4,1198.09,4,4,4.00,44,loyal_customers
17714.00,60,4,1257.18,3,4,4.00,34,loyal_customers
17715.00,228,1,163.20,1,2,1.00,12,hibernating
17716.00,32,13,10300.98,4,5,5.00,45,loyal_customers
17717.00,57,1,376.92,3,2,2.00,32,about_to_sleep
17718.00,280,1,299.83,1,2,2.00,12,hibernating
17720.00,3,7,1572.97,5,5,4.00,55,champions
17721.00,295,1,307.21,1,2,2.00,12,hibernating
17722.00,2,2,2006.32,5,3,4.00,53,potential_loyalists
17723.00,11,1,102.00,5,2,1.00,52,potential_loyalists
17726.00,31,7,1092.06,4,5,4.00,45,loyal_customers
17728.00,40,2,1362.75,3,3,4.00,33,need_attention
17729.00,232,1,438.65,1,2,2.00,12,hibernating
17730.00,18,7,2475.32,4,5,5.00,45,loyal_customers
17731.00,257,2,468.88,1,3,2.00,13,at_Risk
17732.00,8,8,2166.42,5,5,5.00,55,champions
17734.00,161,3,741.69,2,4,3.00,24,at_Risk
17735.00,3,8,4134.91,5,5,5.00,55,champions
17738.00,31,9,2304.51,4,5,5.00,45,loyal_customers
17739.00,10,11,4939.24,5,5,5.00,55,champions
17740.00,25,6,426.90,4,5,2.00,45,loyal_customers
17741.00,42,2,101.10,3,3,1.00,33,need_attention
17742.00,64,9,1743.37,3,5,4.00,35,loyal_customers
17743.00,84,1,229.20,2,2,1.00,22,hibernating
17744.00,16,1,326.74,4,2,2.00,42,potential_loyalists
17745.00,113,2,600.34,2,3,3.00,23,at_Risk
17746.00,107,3,793.93,2,4,3.00,24,at_Risk
17748.00,163,1,358.15,2,2,2.00,22,hibernating
17749.00,182,1,351.66,1,2,2.00,12,hibernating
17751.00,57,1,157.86,3,2,1.00,32,about_to_sleep
17753.00,100,4,390.56,2,4,2.00,24,at_Risk
17754.00,10,8,2805.27,5,5,5.00,55,champions
17756.00,11,3,733.70,5,4,3.00,54,champions
17757.00,4,28,3817.16,5,5,5.00,55,champions
17758.00,63,4,1555.83,3,4,4.00,34,loyal_customers
17759.00,29,2,441.92,4,3,2.00,43,potential_loyalists
17760.00,9,5,631.34,5,4,3.00,54,champions
17762.00,92,1,129.75,2,2,1.00,22,hibernating
17763.00,289,3,71.15,1,4,1.00,14,at_Risk
17764.00,38,3,804.82,3,4,3.00,34,loyal_customers
17765.00,84,1,158.92,2,2,1.00,22,hibernating
17766.00,17,2,299.61,4,3,2.00,43,potential_loyalists
17767.00,46,1,141.85,3,2,1.00,32,about_to_sleep
17768.00,23,4,1236.33,4,4,4.00,44,loyal_customers
17769.00,19,7,3105.10,4,5,5.00,45,loyal_customers
17771.00,72,2,141.60,2,3,1.00,23,at_Risk
17772.00,28,1,202.00,4,2,1.00,42,potential_loyalists
17773.00,150,2,585.27,2,3,3.00,23,at_Risk
17774.00,33,5,2102.64,4,4,4.00,44,loyal_customers
17776.00,22,2,338.56,4,3,2.00,43,potential_loyalists
17778.00,297,1,197.70,1,2,1.00,12,hibernating
17780.00,303,3,352.91,1,4,2.00,14,at_Risk
17782.00,18,2,679.02,4,3,3.00,43,potential_loyalists
17783.00,148,1,96.44,2,2,1.00,22,hibernating
17784.00,186,1,112.86,1,2,1.00,12,hibernating
17785.00,81,2,271.44,2,3,2.00,23,at_Risk
17787.00,7,1,736.28,5,2,3.00,52,potential_loyalists
17789.00,297,1,171.25,1,2,1.00,12,hibernating
17790.00,14,6,818.06,5,5,3.00,55,champions
17792.00,103,2,370.05,2,3,2.00,23,at_Risk
17794.00,322,2,147.30,1,3,1.00,13,at_Risk
17796.00,5,4,664.09,5,4,3.00,54,champions
17797.00,31,5,1205.44,4,4,4.00,44,loyal_customers
17798.00,217,1,183.09,1,2,1.00,12,hibernating
17799.00,25,10,3285.96,4,5,5.00,45,loyal_customers
17801.00,87,3,798.33,2,4,3.00,24,at_Risk
17802.00,8,8,3768.08,5,5,5.00,55,champions
17803.00,28,1,184.66,4,2,1.00,42,potential_loyalists
17804.00,12,3,385.23,5,4,2.00,54,champions
17805.00,246,1,414.72,1,2,2.00,12,hibernating
17807.00,31,3,437.87,4,4,2.00,44,loyal_customers
17808.00,184,4,262.64,1,4,2.00,14,at_Risk
17809.00,7,11,5925.48,5,5,5.00,55,champions
17810.00,304,2,374.81,1,3,2.00,13,at_Risk
17811.00,10,8,1772.07,5,5,4.00,55,champions
17812.00,4,4,433.73,5,4,2.00,54,champions
17814.00,11,2,1617.32,5,3,4.00,53,potential_loyalists
17815.00,29,1,591.96,4,2,3.00,42,potential_loyalists
17816.00,1,3,75.76,5,4,1.00,54,champions
17817.00,14,3,420.17,5,4,2.00,54,champions
17818.00,373,1,130.18,1,2,1.00,12,hibernating
17819.00,7,6,2907.65,5,5,5.00,55,champions
17820.00,10,1,183.56,5,2,1.00,52,potential_loyalists
17821.00,42,1,334.62,3,2,2.00,32,about_to_sleep
17822.00,56,5,2188.50,3,4,5.00,34,loyal_customers
17823.00,57,2,494.25,3,3,2.00,33,need_attention
17825.00,234,4,731.96,1,4,3.00,14,at_Risk
17826.00,10,1,134.59,5,2,1.00,52,potential_loyalists
17827.00,257,1,392.59,1,2,2.00,12,hibernating
17829.00,45,4,3867.50,3,4,5.00,34,loyal_customers
17833.00,359,1,342.36,1,2,2.00,12,hibernating
17834.00,50,2,730.47,3,3,3.00,33,need_attention
17838.00,1,10,3943.60,5,5,5.00,55,champions
17840.00,79,1,185.72,2,2,1.00,22,hibernating
17841.00,1,91,29892.50,5,5,5.00,55,champions
17842.00,238,1,430.69,1,2,2.00,12,hibernating
17843.00,47,1,120.75,3,2,1.00,32,about_to_sleep
17845.00,191,4,598.19,1,4,3.00,14,at_Risk
17847.00,151,2,129.69,2,3,1.00,23,at_Risk
17848.00,53,21,2749.70,3,5,5.00,35,loyal_customers
17849.00,116,4,457.96,2,4,2.00,24,at_Risk
17850.00,8,155,51208.87,5,5,5.00,55,champions
17851.00,58,6,1563.34,3,5,4.00,35,loyal_customers
17852.00,24,3,548.87,4,4,3.00,44,loyal_customers
17853.00,43,3,1608.19,3,4,4.00,34,loyal_customers
17854.00,98,4,760.19,2,4,3.00,24,at_Risk
17855.00,8,1,208.97,5,2,1.00,52,potential_loyalists
17857.00,1,2,1803.20,5,3,4.00,53,potential_loyalists
17858.00,5,19,7641.99,5,5,5.00,55,champions
17860.00,4,4,762.74,5,4,3.00,54,champions
17861.00,21,10,3026.89,4,5,5.00,45,loyal_customers
17862.00,21,3,948.19,4,4,3.00,44,loyal_customers
17863.00,5,7,2585.20,5,5,5.00,55,champions
17864.00,21,2,326.82,4,3,2.00,43,potential_loyalists
17865.00,11,26,15848.07,5,5,5.00,55,champions
17866.00,120,2,805.30,2,3,3.00,23,at_Risk
17867.00,46,9,424.18,3,5,2.00,35,loyal_customers
17868.00,22,1,234.65,4,2,1.00,42,potential_loyalists
17869.00,4,3,607.98,5,4,3.00,54,champions
17870.00,2,2,1213.80,5,3,4.00,53,potential_loyalists
17871.00,33,4,963.09,4,4,3.00,44,loyal_customers
17872.00,17,1,235.87,4,2,1.00,42,potential_loyalists
17873.00,9,14,4656.72,5,5,5.00,55,champions
17875.00,324,1,167.10,1,2,1.00,12,hibernating
17876.00,35,3,3424.02,4,4,5.00,44,loyal_customers
17878.00,31,2,1032.88,4,3,4.00,43,potential_loyalists
17880.00,275,2,366.00,1,3,2.00,13,at_Risk
17882.00,15,2,313.46,5,3,2.00,53,potential_loyalists
17883.00,175,3,324.08,2,4,2.00,24,at_Risk
17884.00,4,18,2355.44,5,5,5.00,55,champions
17886.00,73,3,708.77,2,4,3.00,24,at_Risk
17888.00,10,17,1094.39,5,5,4.00,55,champions
17889.00,10,5,571.00,5,4,3.00,54,champions
17894.00,2,11,1333.57,5,5,4.00,55,champions
17897.00,3,8,2018.40,5,5,4.00,55,champions
17898.00,88,2,147.12,2,3,1.00,23,at_Risk
17901.00,157,2,149.70,2,3,1.00,23,at_Risk
17902.00,182,1,216.40,1,2,1.00,12,hibernating
17903.00,30,1,381.09,4,2,2.00,42,potential_loyalists
17905.00,9,10,1583.28,5,5,4.00,55,champions
17907.00,276,1,291.76,1,2,2.00,12,hibernating
17908.00,9,5,1168.26,5,4,4.00,54,champions
17909.00,373,1,132.55,1,2,1.00,12,hibernating
17910.00,362,1,261.70,1,2,2.00,12,hibernating
17912.00,11,1,64.49,5,2,1.00,52,potential_loyalists
17913.00,36,12,3068.04,4,5,5.00,45,loyal_customers
17915.00,187,1,242.13,1,2,1.00,12,hibernating
17916.00,264,2,43.87,1,3,1.00,13,at_Risk
17918.00,136,3,396.39,2,4,2.00,24,at_Risk
17919.00,74,1,536.28,2,2,3.00,22,hibernating
17920.00,4,39,20312.36,5,5,5.00,55,champions
17921.00,15,6,1596.98,5,5,4.00,55,champions
17922.00,179,1,170.40,1,2,1.00,12,hibernating
17923.00,163,2,289.50,2,3,2.00,23,at_Risk
17924.00,9,2,574.20,5,3,3.00,53,potential_loyalists
17925.00,8,1,244.08,5,2,1.00,52,potential_loyalists
17926.00,80,3,638.20,2,4,3.00,24,at_Risk
17927.00,357,1,294.00,1,2,2.00,12,hibernating
17928.00,207,1,128.70,1,2,1.00,12,hibernating
17929.00,23,8,2239.10,4,5,5.00,45,loyal_customers
17930.00,29,8,2534.74,4,5,5.00,45,loyal_customers
17931.00,33,12,3028.93,4,5,5.00,45,loyal_customers
17933.00,268,1,114.69,1,2,1.00,12,hibernating
17934.00,42,1,344.90,3,2,2.00,32,about_to_sleep
17935.00,36,5,540.35,4,4,3.00,44,loyal_customers
17938.00,56,1,144.29,3,2,1.00,32,about_to_sleep
17940.00,81,6,26286.75,2,5,5.00,25,cant_loose
17941.00,226,3,1128.72,1,4,4.00,14,at_Risk
17944.00,59,1,75.41,3,2,1.00,32,about_to_sleep
17945.00,332,3,360.35,1,4,2.00,14,at_Risk
17949.00,7,74,60117.60,5,5,5.00,55,champions
17950.00,1,6,950.61,5,5,3.00,55,champions
17951.00,9,2,627.54,5,3,3.00,53,potential_loyalists
17952.00,14,4,819.61,5,4,3.00,54,champions
17953.00,176,1,160.82,2,2,1.00,22,hibernating
17954.00,3,9,1633.33,5,5,4.00,55,champions
17955.00,291,2,392.60,1,3,2.00,13,at_Risk
17958.00,364,1,465.42,1,2,2.00,12,hibernating
17959.00,228,1,140.75,1,2,1.00,12,hibernating
17960.00,158,2,61.30,2,3,1.00,23,at_Risk
17961.00,8,62,1699.10,5,5,4.00,55,champions
17962.00,185,3,584.59,1,4,3.00,14,at_Risk
17963.00,107,4,651.51,2,4,3.00,24,at_Risk
17964.00,8,1,261.76,5,2,2.00,52,potential_loyalists
17965.00,1,17,4618.41,5,5,5.00,55,champions
17966.00,227,5,875.99,1,4,3.00,14,at_Risk
17967.00,7,2,234.22,5,3,1.00,53,potential_loyalists
17968.00,9,4,610.69,5,4,3.00,54,champions
17969.00,138,18,2141.74,2,5,4.00,25,cant_loose
17971.00,184,1,161.94,1,2,1.00,12,hibernating
17974.00,17,3,1117.27,4,4,4.00,44,loyal_customers
17975.00,2,12,2540.02,5,5,5.00,55,champions
17976.00,8,1,353.19,5,2,2.00,52,potential_loyalists
17977.00,36,1,1277.49,4,2,4.00,42,potential_loyalists
17978.00,1,4,1160.84,5,4,4.00,54,champions
17980.00,29,1,221.97,4,2,1.00,42,potential_loyalists
17981.00,46,1,239.12,3,2,1.00,32,about_to_sleep
17982.00,316,1,138.18,1,2,1.00,12,hibernating
17983.00,31,1,171.71,4,2,1.00,42,potential_loyalists
17984.00,28,4,1038.59,4,4,4.00,44,loyal_customers
17987.00,12,4,805.07,5,4,3.00,54,champions
17988.00,123,7,288.42,2,5,2.00,25,cant_loose
17989.00,15,1,228.83,5,2,1.00,52,potential_loyalists
17990.00,16,3,896.77,4,4,3.00,44,loyal_customers
17991.00,227,1,227.20,1,2,1.00,12,hibernating
17992.00,25,1,254.13,4,2,2.00,42,potential_loyalists
17993.00,253,1,235.19,1,2,1.00,12,hibernating
17994.00,24,7,1634.83,4,5,4.00,45,loyal_customers
17995.00,18,2,419.38,4,3,2.00,43,potential_loyalists
17996.00,15,3,482.33,5,4,2.00,54,champions
17998.00,16,3,639.24,4,4,3.00,44,loyal_customers
17999.00,2,2,348.84,5,3,2.00,53,potential_loyalists
18000.00,200,1,124.25,1,2,1.00,12,hibernating
18001.00,85,4,536.61,2,4,3.00,24,at_Risk
18002.00,11,4,249.92,5,4,1.00,54,champions
18003.00,12,1,358.61,5,2,2.00,52,potential_loyalists
18006.00,17,3,553.18,4,4,3.00,44,loyal_customers
18007.00,28,1,220.32,4,2,1.00,42,potential_loyalists
18008.00,51,14,17670.94,3,5,5.00,35,loyal_customers
18009.00,178,7,1898.49,1,5,4.00,15,cant_loose
18011.00,9,2,424.24,5,3,2.00,53,potential_loyalists
18012.00,359,1,115.30,1,2,1.00,12,hibernating
18016.00,46,2,476.90,3,3,2.00,33,need_attention
18017.00,67,1,165.00,3,2,1.00,32,about_to_sleep
18018.00,35,2,175.85,4,3,1.00,43,potential_loyalists
18020.00,179,1,190.48,1,2,1.00,12,hibernating
18021.00,145,2,227.06,2,3,1.00,23,at_Risk
18022.00,21,4,983.68,4,4,3.00,44,loyal_customers
18025.00,15,6,1177.72,5,5,4.00,55,champions
18026.00,136,2,2074.07,2,3,4.00,23,at_Risk
18028.00,219,1,192.05,1,2,1.00,12,hibernating
18029.00,278,1,433.77,1,2,2.00,12,hibernating
18031.00,14,1,462.10,5,2,2.00,52,potential_loyalists
18034.00,11,1,370.82,5,2,2.00,52,potential_loyalists
18035.00,21,2,546.34,4,3,3.00,43,potential_loyalists
18036.00,21,8,1158.02,4,5,4.00,45,loyal_customers
18037.00,57,9,97.40,3,5,1.00,35,loyal_customers
18038.00,192,1,149.41,1,2,1.00,12,hibernating
18039.00,10,4,579.17,5,4,3.00,54,champions
18041.00,1,20,4568.99,5,5,5.00,55,champions
18042.00,177,1,116.10,1,2,1.00,12,hibernating
18043.00,2,1,316.46,5,2,2.00,52,potential_loyalists
18044.00,23,8,1417.01,4,5,4.00,45,loyal_customers
18046.00,285,1,189.63,1,2,1.00,12,hibernating
18047.00,17,2,342.69,4,3,2.00,43,potential_loyalists
18048.00,129,1,229.44,2,2,1.00,22,hibernating
18049.00,73,2,556.52,2,3,3.00,23,at_Risk
18050.00,29,1,337.66,4,2,2.00,42,potential_loyalists
18051.00,270,7,2282.28,1,5,5.00,15,cant_loose
18052.00,200,1,10877.18,1,2,5.00,12,hibernating
18053.00,161,2,271.05,2,3,2.00,23,at_Risk
18054.00,28,1,176.50,4,2,1.00,42,potential_loyalists
18055.00,3,6,4411.38,5,5,5.00,55,champions
18056.00,254,1,190.95,1,2,1.00,12,hibernating
18057.00,29,3,1203.56,4,4,4.00,44,loyal_customers
18058.00,177,2,603.90,1,3,3.00,13,at_Risk
18060.00,44,2,1185.46,3,3,4.00,33,need_attention
18061.00,2,19,4369.56,5,5,5.00,55,champions
18062.00,22,3,912.15,4,4,3.00,44,loyal_customers
18063.00,26,2,186.60,4,3,1.00,43,potential_loyalists
18064.00,82,9,3681.03,2,5,5.00,25,cant_loose
18065.00,24,15,3473.80,4,5,5.00,45,loyal_customers
18066.00,22,2,1122.40,4,3,4.00,43,potential_loyalists
18069.00,19,6,2503.89,4,5,5.00,45,loyal_customers
18070.00,305,1,314.10,1,2,2.00,12,hibernating
18071.00,1,5,975.63,5,4,3.00,54,champions
18074.00,9,2,1019.44,5,3,4.00,53,potential_loyalists
18075.00,10,10,3171.54,5,5,5.00,55,champions
18076.00,16,1,151.49,4,2,1.00,42,potential_loyalists
18077.00,2,8,1705.55,5,5,4.00,55,champions
18078.00,61,2,508.47,3,3,3.00,33,need_attention
18079.00,127,1,590.78,2,2,3.00,22,hibernating
18083.00,33,1,470.73,4,2,2.00,42,potential_loyalists
18084.00,19,2,722.45,4,3,3.00,43,potential_loyalists
18085.00,9,3,955.80,5,4,3.00,54,champions
18087.00,15,15,10705.80,5,5,5.00,55,champions
18089.00,82,1,428.45,2,2,2.00,22,hibernating
18090.00,57,1,349.40,3,2,2.00,32,about_to_sleep
18091.00,229,1,360.85,1,2,2.00,12,hibernating
18092.00,1,8,7111.18,5,5,5.00,55,champions
18093.00,80,4,2346.19,2,4,5.00,24,at_Risk
18094.00,82,6,3374.22,2,5,5.00,25,cant_loose
18095.00,63,3,1723.04,3,4,4.00,34,loyal_customers
18096.00,78,3,894.13,2,4,3.00,24,at_Risk
18097.00,21,5,1965.52,4,4,4.00,44,loyal_customers
18098.00,32,1,550.84,4,2,3.00,42,potential_loyalists
18100.00,186,1,451.56,1,2,2.00,12,hibernating
18101.00,10,3,405.51,5,4,2.00,54,champions
18102.00,1,89,349164.35,5,5,5.00,55,champions
18103.00,185,1,105.80,1,2,1.00,12,hibernating
18106.00,112,5,1030.76,2,4,4.00,24,at_Risk
18107.00,78,1,167.13,2,2,1.00,22,hibernating
18108.00,232,2,577.81,1,3,3.00,13,at_Risk
18109.00,5,13,1840.99,5,5,4.00,55,champions
18110.00,47,1,199.13,3,2,1.00,32,about_to_sleep
18111.00,225,1,405.85,1,2,2.00,12,hibernating
18112.00,54,2,423.27,3,3,2.00,33,need_attention
18113.00,4,1,76.32,5,2,1.00,52,potential_loyalists
18115.00,333,1,9.70,1,2,1.00,12,hibernating
18116.00,12,5,736.27,5,4,3.00,54,champions
18118.00,5,4,1079.40,5,4,4.00,54,champions
18119.00,3,1,181.12,5,2,1.00,52,potential_loyalists
18123.00,149,1,95.15,2,2,1.00,22,hibernating
18124.00,108,1,111.53,2,2,1.00,22,hibernating
18127.00,39,1,212.80,3,2,1.00,32,about_to_sleep
18128.00,173,1,420.04,2,2,2.00,22,hibernating
18131.00,267,1,222.96,1,2,1.00,12,hibernating
18132.00,140,1,226.90,2,2,1.00,22,hibernating
18134.00,234,2,445.00,1,3,2.00,13,at_Risk
18135.00,28,5,567.71,4,4,3.00,44,loyal_customers
18136.00,45,2,847.03,3,3,3.00,33,need_attention
18137.00,187,2,145.99,1,3,1.00,13,at_Risk
18140.00,109,1,536.41,2,2,3.00,22,hibernating
18141.00,37,2,882.47,3,3,3.00,33,need_attention
18144.00,9,8,2169.25,5,5,5.00,55,champions
18145.00,18,7,2756.24,4,5,5.00,45,loyal_customers
18148.00,282,1,114.10,1,2,1.00,12,hibernating
18149.00,40,4,1012.63,3,4,4.00,34,loyal_customers
18151.00,56,4,1226.09,3,4,4.00,34,loyal_customers
18152.00,282,1,426.69,1,2,2.00,12,hibernating
18153.00,295,1,246.22,1,2,1.00,12,hibernating
18154.00,24,3,533.41,4,4,3.00,44,loyal_customers
18156.00,5,1,206.23,5,2,1.00,52,potential_loyalists
18157.00,207,1,215.35,1,2,1.00,12,hibernating
18160.00,22,1,365.82,4,2,2.00,42,potential_loyalists
18161.00,15,1,184.41,5,2,1.00,52,potential_loyalists
18162.00,368,1,379.16,1,2,2.00,12,hibernating
18163.00,220,1,728.84,1,2,3.00,12,hibernating
18166.00,259,1,175.50,1,2,1.00,12,hibernating
18168.00,8,11,2600.33,5,5,5.00,55,champions
18170.00,10,6,1897.69,5,5,4.00,55,champions
18171.00,106,4,1206.00,2,4,4.00,24,at_Risk
18172.00,23,32,9918.16,4,5,5.00,45,loyal_customers
18173.00,248,1,589.52,1,2,3.00,12,hibernating
18174.00,239,1,58.50,1,2,1.00,12,hibernating
18175.00,311,1,176.10,1,2,1.00,12,hibernating
18177.00,196,3,875.45,1,4,3.00,14,at_Risk
18178.00,38,7,4512.93,3,5,5.00,35,loyal_customers
18179.00,158,2,754.38,2,3,3.00,23,at_Risk
18181.00,36,4,823.14,4,4,3.00,44,loyal_customers
18182.00,99,1,291.13,2,2,2.00,22,hibernating
18186.00,358,1,329.58,1,2,2.00,12,hibernating
18187.00,267,1,724.89,1,2,3.00,12,hibernating
18188.00,66,3,1279.55,3,4,4.00,34,loyal_customers
18189.00,261,1,313.49,1,2,2.00,12,hibernating
18190.00,239,3,461.16,1,4,2.00,14,at_Risk
18191.00,113,1,321.60,2,2,2.00,22,hibernating
18193.00,16,2,963.59,4,3,3.00,43,potential_loyalists
18194.00,74,5,3188.20,2,4,5.00,24,at_Risk
18195.00,23,1,101.16,4,2,1.00,42,potential_loyalists
18196.00,107,2,775.18,2,3,3.00,23,at_Risk
18197.00,211,1,230.10,1,2,1.00,12,hibernating
18199.00,319,1,344.75,1,2,2.00,12,hibernating
18201.00,358,1,447.53,1,2,2.00,12,hibernating
18203.00,17,3,344.00,4,4,2.00,44,loyal_customers
18206.00,189,1,314.66,1,2,2.00,12,hibernating
18207.00,135,1,544.47,2,2,3.00,22,hibernating
18208.00,201,1,360.08,1,2,2.00,12,hibernating
18210.00,18,1,147.45,4,2,1.00,42,potential_loyalists
18212.00,313,1,298.30,1,2,2.00,12,hibernating
18214.00,166,4,1780.34,2,4,4.00,24,at_Risk
18215.00,73,4,1948.15,2,4,4.00,24,at_Risk
18217.00,149,2,323.29,2,3,2.00,23,at_Risk
18218.00,232,2,479.92,1,3,2.00,13,at_Risk
18219.00,4,8,1493.12,5,5,4.00,55,champions
18220.00,30,5,1616.48,4,4,4.00,44,loyal_customers
18221.00,26,1,383.33,4,2,2.00,42,potential_loyalists
18223.00,23,12,7516.31,4,5,5.00,45,loyal_customers
18225.00,1,15,7545.14,5,5,5.00,55,champions
18226.00,14,15,6650.83,5,5,5.00,55,champions
18227.00,120,1,295.00,2,2,2.00,22,hibernating
18229.00,2,10,3526.81,5,5,5.00,55,champions
18230.00,14,2,1480.86,5,3,4.00,53,potential_loyalists
18231.00,42,23,4797.70,3,5,5.00,35,loyal_customers
18234.00,187,1,179.60,1,2,1.00,12,hibernating
18236.00,24,6,913.11,4,5,3.00,45,loyal_customers
18238.00,151,1,270.92,2,2,2.00,22,hibernating
18239.00,8,2,588.75,5,3,3.00,53,potential_loyalists
18241.00,51,4,913.90,3,4,3.00,34,loyal_customers
18242.00,81,4,1372.72,2,4,4.00,24,at_Risk
18243.00,50,1,515.78,3,2,3.00,32,about_to_sleep
18244.00,66,2,568.64,3,3,3.00,33,need_attention
18245.00,15,13,3757.92,5,5,5.00,55,champions
18246.00,245,1,162.72,1,2,1.00,12,hibernating
18247.00,50,3,839.73,3,4,3.00,34,loyal_customers
18251.00,81,8,21964.14,2,5,5.00,25,cant_loose
18252.00,184,5,1015.42,1,4,4.00,14,at_Risk
18253.00,278,1,317.88,1,2,2.00,12,hibernating
18254.00,217,1,267.90,1,2,2.00,12,hibernating
18255.00,92,1,199.85,2,2,1.00,22,hibernating
18256.00,23,1,110.70,4,2,1.00,42,potential_loyalists
18257.00,82,4,2262.52,2,4,5.00,24,at_Risk
18258.00,100,6,2059.67,2,5,4.00,25,cant_loose
18259.00,2,5,1979.60,5,4,4.00,54,champions
18260.00,10,17,7318.91,5,5,5.00,55,champions
18262.00,29,2,428.06,4,3,2.00,43,potential_loyalists
18264.00,134,1,603.25,2,2,3.00,22,hibernating
18266.00,70,1,251.10,3,2,1.00,32,about_to_sleep
18267.00,308,1,269.37,1,2,2.00,12,hibernating
18268.00,227,5,1464.73,1,4,4.00,14,at_Risk
18269.00,2,1,168.60,5,2,1.00,52,potential_loyalists
18270.00,68,1,161.40,3,2,1.00,32,about_to_sleep
18271.00,245,2,680.85,1,3,3.00,13,at_Risk
18272.00,184,3,1307.40,1,4,4.00,14,at_Risk
18273.00,226,1,153.00,1,2,1.00,12,hibernating
18275.00,214,2,741.85,1,3,3.00,13,at_Risk
18276.00,28,5,1320.66,4,4,4.00,44,loyal_customers
18277.00,33,4,1069.67,4,4,4.00,44,loyal_customers
18278.00,40,1,240.30,3,2,1.00,32,about_to_sleep
18279.00,155,1,231.34,2,2,1.00,22,hibernating
